z,rho_adaptive,rho_uniform,delta_rho,eloc_adaptive,eloc_uniform,delta_eloc
-0.8449999690055847,0.05503683537244797,0.054321058094501495,0.0007157772779464722,-0.09143171459436417,-0.0907123014330864,-0.000719413161277771
-0.8374999761581421,0.05601881071925163,0.05539079010486603,0.0006280206143856049,-0.09366119652986526,-0.09328748285770416,-0.0003737136721611023
-0.8299999237060547,0.057000789791345596,0.05646052956581116,0.0005402602255344391,-0.09589069336652756,-0.09586268663406372,-2.800673246383667e-05
-0.8225000500679016,0.05798275023698807,0.057530246675014496,0.0004525035619735718,-0.09812013804912567,-0.0984378233551979,0.0003176853060722351
-0.8149999380111694,0.05896473675966263,0.05859999358654022,0.000364743173122406,-0.10034965723752975,-0.10101304948329926,0.0006633922457695007
-0.8075000047683716,0.059946704655885696,0.05966971814632416,0.0002769865095615387,-0.10257911682128906,-0.10358820855617523,0.0010090917348861694
-0.7999998927116394,0.06092869117856026,0.06073946878314018,0.00018922239542007446,-0.10480863600969315,-0.10616342723369598,0.0013547912240028381
-0.7924998998641968,0.06191066652536392,0.061809200793504715,0.00010146573185920715,-0.10703811794519424,-0.10873860865831375,0.0017004907131195068
-0.7849999666213989,0.06289263069629669,0.06287892162799835,1.3709068298339844e-05,-0.10926757752895355,-0.11131377518177032,0.0020461976528167725
-0.7774999737739563,0.06387460231781006,0.06394865363836288,-7.405132055282593e-05,-0.11149705946445465,-0.11388895660638809,0.002391897141933441
-0.7699999809265137,0.06502197682857513,0.06501838564872742,3.591179847717285e-06,-0.11436506360769272,-0.11646413803100586,0.002099074423313141
-0.7624999284744263,0.06651514023542404,0.06608812510967255,0.00042701512575149536,-0.11856790632009506,-0.11903933435678482,0.0004714280366897583
-0.7549999356269836,0.06800828129053116,0.06715786457061768,0.0008504167199134827,-0.12277072668075562,-0.12161451578140259,-0.0011562108993530273
-0.7475001215934753,0.06950139254331589,0.06822756677865982,0.001273825764656067,-0.12697343528270721,-0.12418963760137558,-0.0027837976813316345
-0.7400000095367432,0.07099456340074539,0.06929731369018555,0.001697249710559845,-0.13117632269859314,-0.12676486372947693,-0.004411458969116211
-0.732499897480011,0.0724877342581749,0.07036706805229187,0.002120666205883026,-0.13537919521331787,-0.12934008240699768,-0.00603911280632019
-0.7249999642372131,0.07398086786270142,0.0714367926120758,0.0025440752506256104,-0.13958197832107544,-0.13191524147987366,-0.007666736841201782
-0.7175000905990601,0.07547398656606674,0.0727185532450676,0.0027554333209991455,-0.14378473162651062,-0.13542886078357697,-0.008355870842933655
-0.7100000381469727,0.07696714997291565,0.07442440092563629,0.002542749047279358,-0.14798757433891296,-0.14081931114196777,-0.00716826319694519
-0.7024999260902405,0.07846032083034515,0.07613026350736618,0.0023300573229789734,-0.1521904617547989,-0.14620979130268097,-0.00598067045211792
-0.6949999332427979,0.07995346188545227,0.07783610373735428,0.002117358148097992,-0.15639327466487885,-0.1516001969575882,-0.004793077707290649
-0.6875001192092896,0.081446573138237,0.0795418992638588,0.0019046738743782043,-0.16059599816799164,-0.15699046850204468,-0.0036055296659469604
-0.6800000071525574,0.0829397439956665,0.08124776184558868,0.0016919821500778198,-0.16479887068271637,-0.16238096356391907,-0.0024179071187973022
-0.6724998950958252,0.08443291485309601,0.08295362442731857,0.0014792904257774353,-0.1690017580986023,-0.16777144372463226,-0.0012303143739700317
-0.6649998426437378,0.08592607080936432,0.08465947210788727,0.0012665987014770508,-0.17320460081100464,-0.17316189408302307,-4.270672798156738e-05
-0.6575000286102295,0.08741918206214905,0.08636526763439178,0.0010539144277572632,-0.17740732431411743,-0.17855216562747955,0.0011448413133621216
-0.6499999761581421,0.08891233801841736,0.08807111531496048,0.0008412227034568787,-0.18161016702651978,-0.18394261598587036,0.002332448959350586
-0.6424999237060547,0.09040549397468567,0.08977696299552917,0.0006285309791564941,-0.18581300973892212,-0.18933305144309998,0.0035200417041778564
-0.6349998712539673,0.09189865738153458,0.09148281067609787,0.00041584670543670654,-0.19001586735248566,-0.19472350180149078,0.004707634449005127
-0.6274999380111694,0.0933917909860611,0.09318863600492477,0.00020315498113632202,-0.19421865046024323,-0.20011386275291443,0.005895212292671204
-0.6200000047683716,0.09488492459058762,0.09489446133375168,-9.5367431640625e-06,-0.1984214186668396,-0.20550422370433807,0.007082805037498474
-0.6124999523162842,0.09637808054685593,0.09660030901432037,-0.00022222846746444702,-0.20262427628040314,-0.2108946591615677,0.00827038288116455
-0.6049998998641968,0.09862373769283295,0.09830615669488907,0.0003175809979438782,-0.21148623526096344,-0.2162851095199585,0.004798874258995056
-0.5974999666213989,0.10091398656368256,0.10001197457313538,0.0009020119905471802,-0.22062434256076813,-0.22167547047138214,0.0010511279106140137
-0.5900000333786011,0.10320423543453217,0.10171779990196228,0.0014864355325698853,-0.22976244986057281,-0.2270658314228058,-0.002696618437767029
-0.5824998617172241,0.10549455136060715,0.10342367738485336,0.002070873975753784,-0.23890084028244019,-0.23245635628700256,-0.006444483995437622
-0.5749999284744263,0.10778480023145676,0.10512949526309967,0.002655304968357086,-0.24803893268108368,-0.2378467172384262,-0.01019221544265747
-0.5674999952316284,0.11007504165172577,0.10683532059192657,0.0032397210597991943,-0.25717705488204956,-0.24323707818984985,-0.013939976692199707
-0.5600000619888306,0.11236529052257538,0.10854113847017288,0.0038241520524024963,-0.26631513237953186,-0.2486274391412735,-0.017687693238258362
-0.5525000095367432,0.11465557664632797,0.11024699360132217,0.004408583045005798,-0.2754533886909485,-0.2540178894996643,-0.02143549919128418
-0.5449999570846558,0.11694585531949997,0.11195284128189087,0.0049930140376091,-0.2845916450023651,-0.2594083249568939,-0.02518332004547119
-0.5375000238418579,0.11923610419034958,0.11401164531707764,0.005224458873271942,-0.2937297523021698,-0.2680933475494385,-0.025636404752731323
-0.5299999713897705,0.12152638286352158,0.11677668243646622,0.004749700427055359,-0.3028680086135864,-0.28336992859840393,-0.019498080015182495
-0.5225000381469727,0.12381663173437119,0.11954166740179062,0.004274964332580566,-0.3120060861110687,-0.29864630103111267,-0.013359785079956055
-0.5149999856948853,0.12610691785812378,0.1223067045211792,0.00380021333694458,-0.32114434242248535,-0.3139228820800781,-0.0072214603424072266
-0.5074999332427979,0.12839719653129578,0.12507173418998718,0.0033254623413085938,-0.330282598733902,-0.3291994631290436,-0.0010831356048583984
-0.5000001192092896,0.1306874006986618,0.1278366893529892,0.0028507113456726074,-0.3394205570220947,-0.3444755971431732,0.005055040121078491
-0.49250006675720215,0.132977694272995,0.13060171902179718,0.002375975251197815,-0.34855881333351135,-0.35975217819213867,0.01119336485862732
-0.4849998950958252,0.13526800274848938,0.13336680829524994,0.001901194453239441,-0.35769718885421753,-0.3750290274620056,0.017331838607788086
-0.47749996185302734,0.137558251619339,0.13613179326057434,0.0014264583587646484,-0.3668352961540222,-0.39030537009239197,0.02347007393836975
-0.46999990940093994,0.139848530292511,0.13889682292938232,0.0009517073631286621,-0.37597355246543884,-0.4055819511413574,0.02960839867591858
-0.4624999761581421,0.1421387791633606,0.14166182279586792,0.0004769563674926758,-0.38511165976524353,-0.42085832357406616,0.03574666380882263
-0.4549999237060547,0.1444290578365326,0.1444268524646759,2.205371856689453e-06,-0.39424988627433777,-0.4361349046230316,0.04188501834869385
-0.4474998712539673,0.14743953943252563,0.1471918821334839,0.00024765729904174805,-0.4136943817138672,-0.45141148567199707,0.03771710395812988
-0.43999993801116943,0.15100562572479248,0.14995688199996948,0.001048743724822998,-0.44109052419662476,-0.4666878581047058,0.025597333908081055
-0.4325000047683716,0.15457171201705933,0.15272186696529388,0.001849845051765442,-0.46848663687705994,-0.48196420073509216,0.013477563858032227
-0.4249999523162842,0.15813785791397095,0.15548689663410187,0.0026509612798690796,-0.49588319659233093,-0.4972407817840576,0.0013575851917266846
-0.4174998998641968,0.16170400381088257,0.15825194120407104,0.0034520626068115234,-0.5232797861099243,-0.5125173926353455,-0.010762393474578857
-0.4099999666213989,0.1652701050043106,0.16101692616939545,0.004253178834915161,-0.5506759285926819,-0.5277937650680542,-0.022882163524627686
-0.4025000333786011,0.16883619129657745,0.16378192603588104,0.005054265260696411,-0.5780720114707947,-0.5430700778961182,-0.035001933574676514
-0.39499998092651367,0.17240233719348907,0.16654695570468903,0.005855381488800049,-0.6054686307907104,-0.558346688747406,-0.04712194204330444
-0.3874998092651367,0.17596854269504547,0.1693120300769806,0.00665651261806488,-0.6328656077384949,-0.573623538017273,-0.059242069721221924
-0.3799999952316284,0.17953456938266754,0.1720769852399826,0.0074575841426849365,-0.6602612733840942,-0.5888996124267578,-0.07136166095733643
-0.37250006198883057,0.18310067057609558,0.174841970205307,0.008258700370788574,-0.6876574158668518,-0.6041759848594666,-0.08348143100738525
-0.3649998903274536,0.18666686117649078,0.17760704457759857,0.009059816598892212,-0.715054452419281,-0.6194528341293335,-0.09560161828994751
-0.35749995708465576,0.19023296236991882,0.1808158904314041,0.00941707193851471,-0.7424505352973938,-0.6461222171783447,-0.09632831811904907
-0.3500000238418579,0.19379904866218567,0.18491230905056,0.008886739611625671,-0.7698466777801514,-0.6955750584602356,-0.07427161931991577
-0.3424999713897705,0.1973651945590973,0.18900878727436066,0.008356407284736633,-0.7972432374954224,-0.7450286746025085,-0.05221456289291382
-0.3349999189376831,0.2009313404560089,0.1931052803993225,0.007826060056686401,-0.8246397972106934,-0.7944822907447815,-0.030157506465911865
-0.32749998569488525,0.20449744164943695,0.1972016990184784,0.007295742630958557,-0.8520359396934509,-0.8439351320266724,-0.008100807666778564
-0.3200000524520874,0.2080635279417038,0.20129811763763428,0.006765410304069519,-0.8794320821762085,-0.8933879733085632,0.013955891132354736
-0.3125,0.21162967383861542,0.20539461076259613,0.006235063076019287,-0.9068286418914795,-0.9428415894508362,0.03601294755935669
-0.30500006675720215,0.21519576013088226,0.20949102938175201,0.005704730749130249,-0.9342247843742371,-0.992294430732727,0.05806964635848999
-0.29750001430511475,0.21876190602779388,0.21358750760555267,0.005174398422241211,-0.9616213440895081,-1.041748046875,0.08012670278549194
-0.28999996185302734,0.2225484699010849,0.21768400073051453,0.0048644691705703735,-0.9964087605476379,-1.091201663017273,0.09479290246963501
-0.28249990940093994,0.22730669379234314,0.22178047895431519,0.005526214838027954,-1.063777208328247,-1.140655279159546,0.07687807083129883
-0.27500009536743164,0.23206476867198944,0.2258768379688263,0.006187930703163147,-1.131143569946289,-1.1901073455810547,0.058963775634765625
-0.2674999237060547,0.23682306706905365,0.22997339069843292,0.0068496763706207275,-1.198513150215149,-1.239561676979065,0.041048526763916016
-0.2599998712539673,0.2415812909603119,0.23406988382339478,0.007511407136917114,-1.2658816576004028,-1.289015293121338,0.02313363552093506
-0.25249993801116943,0.24633944034576416,0.23816630244255066,0.008173137903213501,-1.3332490921020508,-1.3384681940078735,0.005219101905822754
-0.24500000476837158,0.25109758973121643,0.24226272106170654,0.008834868669509888,-1.4006165266036987,-1.3879209756851196,-0.012695550918579102
-0.23749995231628418,0.2558557987213135,0.2463591992855072,0.009496599435806274,-1.4679850339889526,-1.4373745918273926,-0.03061044216156006
-0.22999989986419678,0.2606140375137329,0.25045567750930786,0.010158360004425049,-1.5353535413742065,-1.4868282079696655,-0.048525333404541016
-0.22249984741210938,0.26537224650382996,0.2545521855354309,0.010820060968399048,-1.6027220487594604,-1.5362818241119385,-0.06644022464752197
-0.21500003337860107,0.27013033628463745,0.258648544549942,0.011481791734695435,-1.6700884103775024,-1.5857338905334473,-0.08435451984405518
-0.20749998092651367,0.2748885452747345,0.2627450227737427,0.012143522500991821,-1.7374569177627563,-1.6351875066757202,-0.10226941108703613
-0.19999980926513672,0.2796468436717987,0.2668415606021881,0.012805283069610596,-1.8048264980316162,-1.6846418380737305,-0.12018465995788574
-0.19249999523162842,0.2844049334526062,0.2709379196166992,0.013467013835906982,-1.8721928596496582,-1.7340939044952393,-0.13809895515441895
-0.18500006198883057,0.28916308283805847,0.2750343382358551,0.01412874460220337,-1.9395602941513062,-1.783546805381775,-0.15601348876953125
-0.17750000953674316,0.2939212918281555,0.27893078327178955,0.014990508556365967,-2.0069289207458496,-1.835913896560669,-0.17101502418518066
-0.1699998378753662,0.2986795902252197,0.28242728114128113,0.0162523090839386,-2.07429838180542,-1.8941078186035156,-0.1801905632019043
-0.1625000238418579,0.3034376800060272,0.28592362999916077,0.017514050006866455,-2.141664743423462,-1.952298879623413,-0.18936586380004883
-0.15500009059906006,0.3081958293914795,0.2894200086593628,0.0187758207321167,-2.2090322971343994,-2.010491132736206,-0.19854116439819336
-0.1474999189376831,0.3129541277885437,0.29291650652885437,0.02003762125968933,-2.2764017581939697,-2.0686850547790527,-0.207716703414917
-0.1399998664855957,0.31771233677864075,0.29641294479370117,0.021299391984939575,-2.3437702655792236,-2.126878023147583,-0.21689224243164062
-0.1325000524520874,0.32247042655944824,0.2999092638492584,0.02256116271018982,-2.4111366271972656,-2.1850690841674805,-0.22606754302978516
-0.125,0.3259332478046417,0.3034057021141052,0.0225275456905365,-2.462822437286377,-2.2432620525360107,-0.2195603847503662
-0.1174999475479126,0.3290829360485077,0.306902140378952,0.022180795669555664,-2.5107176303863525,-2.301455020904541,-0.20926260948181152
-0.11000001430511475,0.33223259449005127,0.31039851903915405,0.021834075450897217,-2.5586118698120117,-2.359647274017334,-0.19896459579467773
-0.10249996185302734,0.3353823125362396,0.31389495730400085,0.02148735523223877,-2.606506824493408,-2.4178402423858643,-0.18866658210754395
-0.09500002861022949,0.3385319411754608,0.3173913359642029,0.021140605211257935,-2.6544013023376465,-2.476032257080078,-0.17836904525756836
-0.08749997615814209,0.34168165922164917,0.3208877742290497,0.020793884992599487,-2.702296257019043,-2.5342252254486084,-0.16807103157043457
-0.08000004291534424,0.34483131766319275,0.3243841826915741,0.020447134971618652,-2.750190496444702,-2.5924174785614014,-0.15777301788330078
-0.07249987125396729,0.3479810655117035,0.3278806805610657,0.020100384950637817,-2.798086404800415,-2.650611400604248,-0.147475004196167
-0.06499993801116943,0.35113072395324707,0.3313770592212677,0.01975366473197937,-2.845980644226074,-2.708803415298462,-0.1371772289276123
-0.05750012397766113,0.3542803227901459,0.33487337827682495,0.019406944513320923,-2.893874168395996,-2.7669944763183594,-0.12687969207763672
-0.04999995231628418,0.3574300706386566,0.33836987614631653,0.019060194492340088,-2.94176983833313,-2.825188398361206,-0.11658143997192383
-0.04249989986419678,0.36057978868484497,0.34186631441116333,0.01871347427368164,-2.9896650314331055,-2.8833816051483154,-0.10628342628479004
-0.034999966621398926,0.36372944712638855,0.34536269307136536,0.018366754055023193,-3.0375592708587646,-2.9415736198425293,-0.09598565101623535
-0.027500033378601074,0.36687907576560974,0.3488590717315674,0.01802000403404236,-3.085453510284424,-2.999765634536743,-0.08568787574768066
-0.019999980926513672,0.3700287938117981,0.3523555099964142,0.01767328381538391,-3.1333487033843994,-3.0579586029052734,-0.07539010047912598
-0.01249992847442627,0.37317848205566406,0.355851948261261,0.017326533794403076,-3.181243658065796,-3.116151809692383,-0.06509184837341309
-0.004999876022338867,0.3763282001018524,0.3593483865261078,0.01697981357574463,-3.2291386127471924,-3.174344778060913,-0.0547938346862793
0.0024999380111694336,0.3794777989387512,0.36159127950668335,0.01788651943206787,-3.2770321369171143,-3.201709747314453,-0.07532238960266113
0.009999990463256836,0.3826275169849396,0.36132729053497314,0.02130022644996643,-3.32492733001709,-3.1674211025238037,-0.15750622749328613
0.01750016212463379,0.3857772648334503,0.36106327176094055,0.024713993072509766,-3.3728229999542236,-3.133132219314575,-0.23969078063964844
0.02499997615814209,0.3889268636703491,0.36079928278923035,0.028127580881118774,-3.4207165241241455,-3.0988447666168213,-0.3218717575073242
0.03249990940093994,0.39032411575317383,0.36053526401519775,0.029788851737976074,-3.4277560710906982,-3.064556837081909,-0.36319923400878906
0.040000081062316895,0.38935792446136475,0.36027127504348755,0.029086649417877197,-3.379694700241089,-3.0302677154541016,-0.3494269847869873
0.0475001335144043,0.38839173316955566,0.36000725626945496,0.028384476900100708,-3.3316338062286377,-2.9959793090820312,-0.33565449714660645
0.0549999475479126,0.38742560148239136,0.35974326729774475,0.027682334184646606,-3.2835745811462402,-2.9616918563842773,-0.3218827247619629
0.06249988079071045,0.3864594101905823,0.35947924852371216,0.026980161666870117,-3.2355144023895264,-2.9274039268493652,-0.30811047554016113
0.0700000524520874,0.3854932188987732,0.35921525955200195,0.02627795934677124,-3.187453031539917,-2.8931150436401367,-0.2943379878997803
0.0775001049041748,0.3845270574092865,0.35895124077796936,0.02557581663131714,-3.139392137527466,-2.8588266372680664,-0.2805655002593994
0.0849999189376831,0.3835608959197998,0.35868725180625916,0.02487364411354065,-3.0913329124450684,-2.8245391845703125,-0.26679372787475586
0.09249997138977051,0.3825947344303131,0.35842323303222656,0.024171501398086548,-3.043272018432617,-2.790250539779663,-0.2530214786529541
0.10000002384185791,0.38162854313850403,0.35815924406051636,0.02346929907798767,-2.995211362838745,-2.7559621334075928,-0.23924922943115234
0.10750007629394531,0.38066235184669495,0.35789522528648376,0.02276712656021118,-2.947150468826294,-2.7216737270355225,-0.22547674179077148
0.11500012874603271,0.37969619035720825,0.35763120651245117,0.02206498384475708,-2.899089813232422,-2.687385320663452,-0.21170449256896973
0.12250006198883057,0.37873002886772156,0.35736721754074097,0.02136281132698059,-2.851029634475708,-2.65309739112854,-0.19793224334716797
0.12999999523162842,0.37776386737823486,0.35710322856903076,0.0206606388092041,-2.8029696941375732,-2.618809223175049,-0.18416047096252441
0.13750004768371582,0.3767976760864258,0.35683920979499817,0.019958466291427612,-2.754908800125122,-2.5845208168029785,-0.17038798332214355
0.14500010013580322,0.3758314847946167,0.3565751910209656,0.019256293773651123,-2.70684814453125,-2.550232410430908,-0.1566157341003418
0.15250003337860107,0.37486532330513,0.35631120204925537,0.018554121255874634,-2.658787965774536,-2.515944480895996,-0.14284348487854004
0.15999996662139893,0.3738991618156433,0.35604721307754517,0.017851948738098145,-2.6107280254364014,-2.481656551361084,-0.12907147407531738
0.16750001907348633,0.3729330003261566,0.3557831943035126,0.017149806022644043,-2.56266713142395,-2.4473681449890137,-0.11529898643493652
0.17500007152557373,0.37196680903434753,0.35551917552948,0.016447633504867554,-2.514606475830078,-2.4130795001983643,-0.10152697563171387
0.18250000476837158,0.37100064754486084,0.35465729236602783,0.016343355178833008,-2.4665462970733643,-2.3736047744750977,-0.0929415225982666
0.18999993801116943,0.36996719241142273,0.35259971022605896,0.01736748218536377,-2.418229818344116,-2.3237571716308594,-0.09447264671325684
0.19749999046325684,0.36754485964775085,0.3505420982837677,0.017002761363983154,-2.3646204471588135,-2.273908853530884,-0.09071159362792969
0.20500004291534424,0.36512255668640137,0.34848448634147644,0.016638070344924927,-2.31101131439209,-2.224060535430908,-0.08695077896118164
0.21250009536743164,0.3627002239227295,0.3464268743991852,0.01627334952354431,-2.257401943206787,-2.1742122173309326,-0.08318972587585449
0.21999990940093994,0.3602779805660248,0.3443693518638611,0.015908628702163696,-2.203794240951538,-2.1243653297424316,-0.07942891120910645
0.22749996185302734,0.3578556776046753,0.3423117399215698,0.015543937683105469,-2.1501848697662354,-2.074517011642456,-0.0756678581237793
0.2350001335144043,0.35543331503868103,0.3402540981769562,0.015179216861724854,-2.096574544906616,-2.024667978286743,-0.07190656661987305
0.24250006675720215,0.35301104187965393,0.3381965160369873,0.014814525842666626,-2.04296612739563,-1.9748203754425049,-0.068145751953125
0.24999988079071045,0.3505887985229492,0.3361389935016632,0.01444980502128601,-1.9893585443496704,-1.9249736070632935,-0.06438493728637695
0.2575000524520874,0.34816643595695496,0.33408135175704956,0.014085084199905396,-1.9357483386993408,-1.875124454498291,-0.060623884201049805
0.2650001049041748,0.34574413299560547,0.3320237398147583,0.013720393180847168,-1.882138967514038,-1.8252761363983154,-0.056862831115722656
0.2724999189376831,0.34332188963890076,0.3299661874771118,0.01335570216178894,-1.828531265258789,-1.775429368019104,-0.05310189723968506
0.2799999713897705,0.3408995568752289,0.32790857553482056,0.012990981340408325,-1.7749220132827759,-1.7255810499191284,-0.04934096336364746
0.2875000238418579,0.3384772539138794,0.3258509635925293,0.012626290321350098,-1.7213126420974731,-1.6757327318191528,-0.04557991027832031
0.2950000762939453,0.3360549211502075,0.3237933814525604,0.012261539697647095,-1.6677032709121704,-1.6258844137191772,-0.041818857192993164
0.3025001287460327,0.33363261818885803,0.32173576951026917,0.011896848678588867,-1.6140938997268677,-1.576035976409912,-0.038057923316955566
0.31000006198883057,0.33121034502983093,0.3196781873703003,0.01153215765953064,-1.5604853630065918,-1.5261884927749634,-0.03429687023162842
0.3174999952316284,0.32878804206848145,0.3176206052303314,0.011167436838150024,-1.5068769454956055,-1.476340889930725,-0.03053605556488037
0.3250000476837158,0.32636573910713196,0.31556299328804016,0.010802745819091797,-1.4532675743103027,-1.4264925718307495,-0.026775002479553223
0.3325001001358032,0.3239434063434601,0.3135054111480713,0.010437995195388794,-1.399658203125,-1.376644253730774,-0.023013949394226074
0.3400000333786011,0.321521133184433,0.3114478290081024,0.010073304176330566,-1.3460496664047241,-1.3267967700958252,-0.019252896308898926
0.3474999666213989,0.3190988600254059,0.30939024686813354,0.009708613157272339,-1.2924412488937378,-1.276949167251587,-0.015492081642150879
0.3550001382827759,0.3172287344932556,0.3073326051235199,0.009896129369735718,-1.2617758512496948,-1.2271000146865845,-0.03467583656311035
0.36250007152557373,0.31563490629196167,0.30551132559776306,0.010123580694198608,-1.2425875663757324,-1.1885820627212524,-0.05400550365447998
0.3700000047683716,0.31404104828834534,0.30416253209114075,0.00987851619720459,-1.2233994007110596,-1.1727172136306763,-0.0506821870803833
0.377500057220459,0.312447190284729,0.30281370878219604,0.009633481502532959,-1.2042107582092285,-1.156852126121521,-0.04735863208770752
0.38499999046325684,0.31085333228111267,0.30146491527557373,0.00938841700553894,-1.1850225925445557,-1.1409872770309448,-0.04403531551361084
0.39250004291534424,0.30925947427749634,0.30011609196662903,0.00914338231086731,-1.1658339500427246,-1.1251221895217896,-0.04071176052093506
0.3999999761581421,0.30766561627388,0.2987672984600067,0.008898317813873291,-1.1466457843780518,-1.1092573404312134,-0.03738844394683838
0.4075000286102295,0.30607175827026367,0.297418475151062,0.00865328311920166,-1.1274571418762207,-1.093392252922058,-0.0340648889541626
0.41499996185302734,0.30447790026664734,0.2960696816444397,0.008408218622207642,-1.1082689762115479,-1.077527403831482,-0.030741572380065918
0.42250001430511475,0.3028840124607086,0.294720858335495,0.008163154125213623,-1.0890803337097168,-1.0616623163223267,-0.027418017387390137
0.43000006675720215,0.3012901544570923,0.2933720350265503,0.007918119430541992,-1.0698918104171753,-1.0457971096038818,-0.024094700813293457
0.43749988079071045,0.29969632625579834,0.29202327132225037,0.007673054933547974,-1.0507038831710815,-1.0299326181411743,-0.020771265029907227
0.44499993324279785,0.298102468252182,0.29067444801330566,0.007428020238876343,-1.03151535987854,-1.014067530632019,-0.017447829246520996
0.4525001049041748,0.2965085506439209,0.28932562470436096,0.0071829259395599365,-1.0123264789581299,-0.9982021450996399,-0.01412433385848999
0.46000003814697266,0.29491472244262695,0.28797680139541626,0.006937921047210693,-0.9931381940841675,-0.9823372960090637,-0.01080089807510376
0.46749985218048096,0.293320894241333,0.28662803769111633,0.006692856550216675,-0.9739502668380737,-0.9664726853370667,-0.00747758150100708
0.4750000238418579,0.2917270064353943,0.28527918457984924,0.006447821855545044,-0.9547614455223083,-0.9506072998046875,-0.00415414571762085
0.4825000762939453,0.29013311862945557,0.28393039107322693,0.006202727556228638,-0.9355728626251221,-0.9347422122955322,-0.0008306503295898438
0.4900001287460327,0.28853926062583923,0.2825815677642822,0.005957692861557007,-0.9163843393325806,-0.918877124786377,0.0024927854537963867
0.49750006198883057,0.2869454026222229,0.2812327742576599,0.005712628364562988,-0.8971960544586182,-0.9030122756958008,0.005816221237182617
0.5049999952316284,0.28535157442092896,0.2798839509487152,0.005467623472213745,-0.8780078291893005,-0.8871474266052246,0.009139597415924072
0.5125000476837158,0.28404614329338074,0.2785351574420929,0.005510985851287842,-0.8630765080451965,-0.8712823390960693,0.008205831050872803
0.5200002193450928,0.2834572196006775,0.2771863043308258,0.006270915269851685,-0.8587198853492737,-0.855417013168335,-0.0033028721809387207
0.5275000333786011,0.28286832571029663,0.2758375406265259,0.007030785083770752,-0.8543635010719299,-0.8395524024963379,-0.014811098575592041
0.5349999666213989,0.2822794020175934,0.2744887173175812,0.007790684700012207,-0.8500070571899414,-0.8236875534057617,-0.026319503784179688
0.5425000190734863,0.2816905081272125,0.2734716236591339,0.008218884468078613,-0.8456505537033081,-0.8122642636299133,-0.033386290073394775
0.5500001907348633,0.2811015546321869,0.27311772108078003,0.00798383355140686,-0.8412939310073853,-0.8097218871116638,-0.031572043895721436
0.5575000047683716,0.28051266074180603,0.27276384830474854,0.007748812437057495,-0.8369375467300415,-0.8071795701980591,-0.029757976531982422
0.5649999380111694,0.27992376685142517,0.27240997552871704,0.00751379132270813,-0.832581102848053,-0.8046372532844543,-0.027943849563598633
0.5725001096725464,0.2793348431587219,0.27205607295036316,0.007278770208358765,-0.8282244801521301,-0.8020948767662048,-0.026129603385925293
0.5800000429153442,0.2787459194660187,0.27170220017433167,0.007043719291687012,-0.8238680362701416,-0.7995525598526001,-0.024315476417541504
0.5874999761581421,0.2781570255756378,0.27134832739830017,0.0068086981773376465,-0.8195115923881531,-0.7970102429389954,-0.022501349449157715
0.5950000286102295,0.27756810188293457,0.2709944248199463,0.006573677062988281,-0.8151550889015198,-0.7944678664207458,-0.020687222480773926
0.6025000810623169,0.2769791781902313,0.2706405222415924,0.006338655948638916,-0.8107985258102417,-0.7919254899024963,-0.01887303590774536
0.6100000143051147,0.27639028429985046,0.2702866494655609,0.006103634834289551,-0.8064420819282532,-0.7893831729888916,-0.017058908939361572
0.6175000667572021,0.2758013606071472,0.2699327766895294,0.005868583917617798,-0.8020855784416199,-0.7868407964706421,-0.015244781970977783
0.625,0.27521243691444397,0.26957887411117554,0.005633562803268433,-0.7977290749549866,-0.7842984795570374,-0.013430595397949219
0.6324999332427979,0.2746235430240631,0.26922500133514404,0.005398541688919067,-0.793372631072998,-0.7817561626434326,-0.01161646842956543
0.6399999856948853,0.27403461933135986,0.26887112855911255,0.0051634907722473145,-0.7890161275863647,-0.7792137861251831,-0.00980234146118164
0.6475000381469727,0.2734456956386566,0.26851722598075867,0.004928469657897949,-0.7846595644950867,-0.7766714692115784,-0.0079880952835083
0.6549999713897705,0.27285680174827576,0.2681633532047272,0.004693448543548584,-0.7803031206130981,-0.7741291522979736,-0.006173968315124512
0.6624999046325684,0.2722678780555725,0.2678094506263733,0.004458427429199219,-0.7759466767311096,-0.7715867757797241,-0.004359900951385498
0.6700000762939453,0.27167895436286926,0.2674555778503418,0.004223376512527466,-0.7715900540351868,-0.7690443992614746,-0.002545654773712158
0.6775001287460327,0.27187344431877136,0.2671016752719879,0.004771769046783447,-0.7728702425956726,-0.7665020227432251,-0.00636821985244751
0.6850000619888306,0.2721477746963501,0.2667478024959564,0.005399972200393677,-0.7747250199317932,-0.7639597058296204,-0.010765314102172852
0.6924999952316284,0.2724221348762512,0.26639389991760254,0.006028234958648682,-0.7765798568725586,-0.7614173889160156,-0.015162467956542969
0.7000000476837158,0.27269646525382996,0.26604002714157104,0.006656438112258911,-0.778434693813324,-0.7588750123977661,-0.01955968141555786
0.7074999809265137,0.2729708254337311,0.26568615436553955,0.007284671068191528,-0.7802895307540894,-0.7563326954841614,-0.02395683526992798
0.7150000333786011,0.2732451558113098,0.26533225178718567,0.007912904024124146,-0.7821443676948547,-0.7537903785705566,-0.028353989124298096
0.7224999666213989,0.27351951599121094,0.26528385281562805,0.008235663175582886,-0.7839991450309753,-0.753530740737915,-0.030468404293060303
0.7300000190734863,0.2737938463687897,0.2658461928367615,0.007947653532028198,-0.7858539819717407,-0.7578347325325012,-0.028019249439239502
